=== Task: pretrain (server) ===
timestamp: 20251016_103002
config:
rounds: 200
clients_per_round: 40
local_epochs: 4
optimizer:
  lr: 0.0002
  weight_decay: 0.01
batch_size: 32
num_workers: 8
use_amp: true
dp:
  enabled: true
  target_epsilon: 1
  target_delta: 1.0e-05
  noise_multiplier: null
  max_grad_norm: 1.0
secure_aggregation:
  enabled: true
  threshold: 21
server_noise_scale: 0.0
[Round 1] global metrics: loss=1.6638 pixel_mse=1.6634 token_norm=24.2386 max_token_norm=25.1732 privacy_epsilon=0.0401 privacy_epsilon_cum=0.0584 privacy_epsilon_inc=0.0584 privacy_delta=1.0e-05
[Round 36] global metrics: loss=1.6631 pixel_mse=1.6627 token_norm=24.2285 max_token_norm=25.1592 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4024 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 37] global metrics: loss=1.6624 pixel_mse=1.6621 token_norm=24.2291 max_token_norm=25.1601 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4072 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 38] global metrics: loss=1.6620 pixel_mse=1.6617 token_norm=24.2276 max_token_norm=25.1580 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4121 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 39] global metrics: loss=1.6621 pixel_mse=1.6618 token_norm=24.2280 max_token_norm=25.1592 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4169 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 40] global metrics: loss=1.6623 pixel_mse=1.6619 token_norm=24.2267 max_token_norm=25.1553 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4218 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 41] global metrics: loss=1.6630 pixel_mse=1.6626 token_norm=24.2262 max_token_norm=25.1575 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4266 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 42] global metrics: loss=1.6625 pixel_mse=1.6621 token_norm=24.2274 max_token_norm=25.1592 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4315 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 43] global metrics: loss=1.6624 pixel_mse=1.6621 token_norm=24.2275 max_token_norm=25.1594 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4363 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 44] global metrics: loss=1.6622 pixel_mse=1.6618 token_norm=24.2280 max_token_norm=25.1596 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4412 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 45] global metrics: loss=1.6619 pixel_mse=1.6615 token_norm=24.2279 max_token_norm=25.1582 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4460 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 46] global metrics: loss=1.6628 pixel_mse=1.6624 token_norm=24.2298 max_token_norm=25.1612 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4509 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 47] global metrics: loss=1.6617 pixel_mse=1.6613 token_norm=24.2281 max_token_norm=25.1599 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4557 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 48] global metrics: loss=1.6616 pixel_mse=1.6612 token_norm=24.2271 max_token_norm=25.1574 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4606 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 49] global metrics: loss=1.6623 pixel_mse=1.6619 token_norm=24.2273 max_token_norm=25.1572 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4654 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 50] global metrics: loss=1.6639 pixel_mse=1.6635 token_norm=24.2288 max_token_norm=25.1601 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4703 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 51] global metrics: loss=1.6623 pixel_mse=1.6620 token_norm=24.2278 max_token_norm=25.1598 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4751 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 52] global metrics: loss=1.6620 pixel_mse=1.6616 token_norm=24.2271 max_token_norm=25.1575 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4800 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 53] global metrics: loss=1.6629 pixel_mse=1.6625 token_norm=24.2284 max_token_norm=25.1584 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4848 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 54] global metrics: loss=1.6628 pixel_mse=1.6624 token_norm=24.2270 max_token_norm=25.1581 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4897 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 55] global metrics: loss=1.6627 pixel_mse=1.6624 token_norm=24.2285 max_token_norm=25.1552 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4945 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 56] global metrics: loss=1.6626 pixel_mse=1.6622 token_norm=24.2284 max_token_norm=25.1576 privacy_epsilon=0.0401 privacy_epsilon_cum=0.4994 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 57] global metrics: loss=1.6619 pixel_mse=1.6615 token_norm=24.2265 max_token_norm=25.1535 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5042 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 58] global metrics: loss=1.6627 pixel_mse=1.6624 token_norm=24.2260 max_token_norm=25.1542 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5091 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 59] global metrics: loss=1.6620 pixel_mse=1.6617 token_norm=24.2245 max_token_norm=25.1557 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5139 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 60] global metrics: loss=1.6634 pixel_mse=1.6630 token_norm=24.2236 max_token_norm=25.1559 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5188 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 61] global metrics: loss=1.6627 pixel_mse=1.6624 token_norm=24.2241 max_token_norm=25.1551 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5236 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 62] global metrics: loss=1.6627 pixel_mse=1.6624 token_norm=24.2241 max_token_norm=25.1542 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5285 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 63] global metrics: loss=1.6613 pixel_mse=1.6609 token_norm=24.2227 max_token_norm=25.1549 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5333 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 64] global metrics: loss=1.6625 pixel_mse=1.6622 token_norm=24.2214 max_token_norm=25.1538 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5382 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 65] global metrics: loss=1.6622 pixel_mse=1.6619 token_norm=24.2222 max_token_norm=25.1536 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5430 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 66] global metrics: loss=1.6628 pixel_mse=1.6625 token_norm=24.2223 max_token_norm=25.1524 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5479 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 67] global metrics: loss=1.6619 pixel_mse=1.6615 token_norm=24.2213 max_token_norm=25.1505 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5527 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 68] global metrics: loss=1.6622 pixel_mse=1.6618 token_norm=24.2211 max_token_norm=25.1504 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5576 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 69] global metrics: loss=1.6627 pixel_mse=1.6623 token_norm=24.2219 max_token_norm=25.1513 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5624 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 70] global metrics: loss=1.6623 pixel_mse=1.6619 token_norm=24.2220 max_token_norm=25.1500 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5673 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 71] global metrics: loss=1.6625 pixel_mse=1.6621 token_norm=24.2212 max_token_norm=25.1518 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5721 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 72] global metrics: loss=1.6635 pixel_mse=1.6631 token_norm=24.2212 max_token_norm=25.1501 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5769 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 73] global metrics: loss=1.6619 pixel_mse=1.6615 token_norm=24.2221 max_token_norm=25.1517 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5818 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 74] global metrics: loss=1.6643 pixel_mse=1.6639 token_norm=24.2220 max_token_norm=25.1505 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5866 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 75] global metrics: loss=1.6626 pixel_mse=1.6622 token_norm=24.2225 max_token_norm=25.1512 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5915 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 76] global metrics: loss=1.6624 pixel_mse=1.6621 token_norm=24.2206 max_token_norm=25.1503 privacy_epsilon=0.0401 privacy_epsilon_cum=0.5963 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 77] global metrics: loss=1.6625 pixel_mse=1.6621 token_norm=24.2206 max_token_norm=25.1500 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6012 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 78] global metrics: loss=1.6625 pixel_mse=1.6622 token_norm=24.2200 max_token_norm=25.1474 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6060 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 79] global metrics: loss=1.6629 pixel_mse=1.6625 token_norm=24.2224 max_token_norm=25.1509 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6109 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 80] global metrics: loss=1.6630 pixel_mse=1.6626 token_norm=24.2221 max_token_norm=25.1513 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6157 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 81] global metrics: loss=1.6634 pixel_mse=1.6630 token_norm=24.2219 max_token_norm=25.1517 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6206 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 82] global metrics: loss=1.6624 pixel_mse=1.6620 token_norm=24.2212 max_token_norm=25.1502 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6254 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 83] global metrics: loss=1.6626 pixel_mse=1.6623 token_norm=24.2220 max_token_norm=25.1533 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6303 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 84] global metrics: loss=1.6625 pixel_mse=1.6621 token_norm=24.2208 max_token_norm=25.1505 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6351 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 85] global metrics: loss=1.6624 pixel_mse=1.6620 token_norm=24.2201 max_token_norm=25.1499 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6400 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 86] global metrics: loss=1.6620 pixel_mse=1.6616 token_norm=24.2203 max_token_norm=25.1505 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6448 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 87] global metrics: loss=1.6619 pixel_mse=1.6615 token_norm=24.2193 max_token_norm=25.1513 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6497 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 88] global metrics: loss=1.6624 pixel_mse=1.6620 token_norm=24.2191 max_token_norm=25.1508 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6545 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 89] global metrics: loss=1.6628 pixel_mse=1.6624 token_norm=24.2193 max_token_norm=25.1510 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6594 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 90] global metrics: loss=1.6622 pixel_mse=1.6619 token_norm=24.2189 max_token_norm=25.1509 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6642 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 91] global metrics: loss=1.6623 pixel_mse=1.6619 token_norm=24.2204 max_token_norm=25.1505 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6691 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 92] global metrics: loss=1.6631 pixel_mse=1.6627 token_norm=24.2180 max_token_norm=25.1516 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6739 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 93] global metrics: loss=1.6617 pixel_mse=1.6613 token_norm=24.2189 max_token_norm=25.1523 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6788 privacy_epsilon_inc=0.0048 privacy_delta=1.0e-05
[Round 94] global metrics: loss=1.6625 pixel_mse=1.6622 token_norm=24.2203 max_token_norm=25.1534 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6818 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 95] global metrics: loss=1.6628 pixel_mse=1.6624 token_norm=24.2201 max_token_norm=25.1542 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6848 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 96] global metrics: loss=1.6631 pixel_mse=1.6627 token_norm=24.2210 max_token_norm=25.1538 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6879 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 97] global metrics: loss=1.6626 pixel_mse=1.6622 token_norm=24.2206 max_token_norm=25.1532 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6909 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 98] global metrics: loss=1.6623 pixel_mse=1.6619 token_norm=24.2208 max_token_norm=25.1552 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6939 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 99] global metrics: loss=1.6621 pixel_mse=1.6617 token_norm=24.2197 max_token_norm=25.1534 privacy_epsilon=0.0401 privacy_epsilon_cum=0.6970 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 100] global metrics: loss=1.6623 pixel_mse=1.6620 token_norm=24.2199 max_token_norm=25.1548 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7000 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 101] global metrics: loss=1.6631 pixel_mse=1.6627 token_norm=24.2200 max_token_norm=25.1564 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7030 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 102] global metrics: loss=1.6625 pixel_mse=1.6621 token_norm=24.2215 max_token_norm=25.1562 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7061 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 103] global metrics: loss=1.6619 pixel_mse=1.6615 token_norm=24.2218 max_token_norm=25.1561 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7091 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 104] global metrics: loss=1.6627 pixel_mse=1.6623 token_norm=24.2206 max_token_norm=25.1559 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7121 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 105] global metrics: loss=1.6618 pixel_mse=1.6614 token_norm=24.2213 max_token_norm=25.1579 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7151 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 106] global metrics: loss=1.6630 pixel_mse=1.6626 token_norm=24.2207 max_token_norm=25.1565 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7182 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 107] global metrics: loss=1.6623 pixel_mse=1.6619 token_norm=24.2194 max_token_norm=25.1559 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7212 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 108] global metrics: loss=1.6624 pixel_mse=1.6620 token_norm=24.2198 max_token_norm=25.1566 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7242 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 109] global metrics: loss=1.6628 pixel_mse=1.6625 token_norm=24.2194 max_token_norm=25.1568 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7273 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 110] global metrics: loss=1.6629 pixel_mse=1.6626 token_norm=24.2191 max_token_norm=25.1579 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7303 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 111] global metrics: loss=1.6629 pixel_mse=1.6625 token_norm=24.2189 max_token_norm=25.1581 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7333 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 112] global metrics: loss=1.6633 pixel_mse=1.6629 token_norm=24.2191 max_token_norm=25.1560 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7364 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 113] global metrics: loss=1.6625 pixel_mse=1.6622 token_norm=24.2183 max_token_norm=25.1533 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7394 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 114] global metrics: loss=1.6627 pixel_mse=1.6623 token_norm=24.2181 max_token_norm=25.1536 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7424 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 115] global metrics: loss=1.6629 pixel_mse=1.6625 token_norm=24.2171 max_token_norm=25.1550 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7454 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 116] global metrics: loss=1.6622 pixel_mse=1.6618 token_norm=24.2188 max_token_norm=25.1564 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7485 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
[Round 117] global metrics: loss=1.6630 pixel_mse=1.6626 token_norm=24.2188 max_token_norm=25.1551 privacy_epsilon=0.0401 privacy_epsilon_cum=0.7515 privacy_epsilon_inc=0.0030 privacy_delta=1.0e-05
